Portfolio WBS,Description,Quantity,UOM,BAC,BAC Rate,Final Qty (AQ),Final Cost (AC),Final Rate,PQ,PV,AQ,AC,EV,Date,Project Name,Start,End
31,Strip Topsoil to Stockpile,2500.0,m3,20012.000000000004,8.004800000000001,2500.0,8287.17,3.314868,2500.0,20012.000000000004,2500.0,8287.17,20012.000000000004,2011-06-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
31,Strip Topsoil to Stockpile,2500.0,m3,20012.000000000004,8.004800000000001,2500.0,8287.17,3.314868,2500.0,20012.000000000004,2500.0,8287.17,20012.000000000004,2011-07-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
51,Cut to Fill,22919.0,m3,244936.5155386707,10.687050723795572,22919.0,292965.585,12.782651293686461,0.0,0.0,1400.0,34066.53999999999,14961.871013313801,2011-04-01,P019 - P02 Landfill Cell,2011-04-01,2011-06-01
51,Cut to Fill,22919.0,m3,244936.5155386707,10.687050723795572,22919.0,292965.585,12.782651293686461,16000.0,170992.81158072915,12500.0,169440.32500000007,133588.13404744465,2011-05-01,P019 - P02 Landfill Cell,2011-04-01,2011-06-01
51,Cut to Fill,22919.0,m3,244936.5155386707,10.687050723795572,22919.0,292965.585,12.782651293686461,22919.0,244936.5155386707,22919.0,292965.585,244936.5155386707,2011-06-01,P019 - P02 Landfill Cell,2011-04-01,2011-06-01
51,Cut to Fill,22919.0,m3,244936.5155386707,10.687050723795572,22919.0,292965.585,12.782651293686461,22919.0,244936.5155386707,22919.0,292965.585,244936.5155386707,2011-07-01,P019 - P02 Landfill Cell,2011-04-01,2011-06-01
59,"Trim unpaved areas - footpaths, batters, drains etc",86600.0,m2,138448.8333333333,1.598716320246343,86600.0,105179.34000000001,1.2145420323325637,10000.0,15987.163202463431,5000.0,6900.0,7993.5816012317155,2011-04-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
59,"Trim unpaved areas - footpaths, batters, drains etc",86600.0,m2,138448.8333333333,1.598716320246343,86600.0,105179.34000000001,1.2145420323325637,45000.0,71942.23441108543,49500.0,62115.0,79136.45785219398,2011-05-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
59,"Trim unpaved areas - footpaths, batters, drains etc",86600.0,m2,138448.8333333333,1.598716320246343,86600.0,105179.34000000001,1.2145420323325637,86600.0,138448.8333333333,82500.0,99312.8,131894.0964203233,2011-06-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
59,"Trim unpaved areas - footpaths, batters, drains etc",86600.0,m2,138448.8333333333,1.598716320246343,86600.0,105179.34000000001,1.2145420323325637,86600.0,138448.8333333333,86600.0,105179.34000000001,138448.8333333333,2011-07-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
62,Place & Compact Gravel,1056.0,tonne,6320.128399358004,5.984970075149625,641.0,3632.5,5.6669266770670825,0.0,0.0,0.0,0.0,0.0,2011-04-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
62,Place & Compact Gravel,1056.0,tonne,6320.128399358004,5.984970075149625,641.0,3632.5,5.6669266770670825,0.0,0.0,0.0,0.0,0.0,2011-05-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
62,Place & Compact Gravel,1056.0,tonne,6320.128399358004,5.984970075149625,641.0,3632.5,5.6669266770670825,1056.0,6320.128399358004,641.0,3632.5,6320.128399358004,2011-06-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
62,Place & Compact Gravel,1056.0,tonne,6320.128399358004,5.984970075149625,641.0,3632.5,5.6669266770670825,1056.0,6320.128399358004,641.0,3632.5,6320.128399358004,2011-07-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
91,InstallLeachate Pipes,740.0,m,14825.0,20.033783783783782,740.0,11473.04,15.50410810810811,0.0,0.0,0.0,0.0,0.0,2011-04-01,P019 - P02 Landfill Cell,2011-06-01,2011-07-01
91,InstallLeachate Pipes,740.0,m,14825.0,20.033783783783782,740.0,11473.04,15.50410810810811,0.0,0.0,0.0,0.0,0.0,2011-05-01,P019 - P02 Landfill Cell,2011-06-01,2011-07-01
91,InstallLeachate Pipes,740.0,m,14825.0,20.033783783783782,740.0,11473.04,15.50410810810811,740.0,14824.999999999998,245.0,3235.4000000000005,4908.2770270270275,2011-06-01,P019 - P02 Landfill Cell,2011-06-01,2011-07-01
91,InstallLeachate Pipes,740.0,m,14825.0,20.033783783783782,740.0,11473.04,15.50410810810811,740.0,14824.999999999998,740.0,11473.04,14825.0,2011-07-01,P019 - P02 Landfill Cell,2011-06-01,2011-07-01
131,Fencing Sub-contractors,300.0,m,2970.0,9.9,300.0,18430.0,61.43333333333333,0.0,0.0,0.0,0.0,0.0,2011-04-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
131,Fencing Sub-contractors,300.0,m,2970.0,9.9,300.0,18430.0,61.43333333333333,0.0,0.0,0.0,0.0,0.0,2011-05-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
131,Fencing Sub-contractors,300.0,m,2970.0,9.9,300.0,18430.0,61.43333333333333,300.0,2970.0,300.0,18430.0,2970.0,2011-06-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
131,Fencing Sub-contractors,300.0,m,2970.0,9.9,300.0,18430.0,61.43333333333333,300.0,2970.0,300.0,18430.0,2970.0,2011-07-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
151,Supply & Place Silt fences & protective devices,1.0,item,14238.9998,14238.9998,0.0,0.0,0.0,1.0,14238.9998,0.0,,0.0,2011-04-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
151,Supply & Place Silt fences & protective devices,1.0,item,14238.9998,14238.9998,0.0,0.0,0.0,1.0,14238.9998,0.0,,14238.9998,2011-05-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
151,Supply & Place Silt fences & protective devices,1.0,item,14238.9998,14238.9998,0.0,0.0,0.0,1.0,14238.9998,0.0,,14238.9998,2011-06-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
151,Supply & Place Silt fences & protective devices,1.0,item,14238.9998,14238.9998,0.0,0.0,0.0,1.0,14238.9998,0.0,,14238.9998,2011-07-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
161,Supply & Place A64 Protection Geotextile,15960.0,m2,50804.592065383964,3.1832451168786946,15960.0,48447.01499999999,3.035527255639097,0.0,0.0,0.0,0.0,0.0,2011-04-01,P019 - P02 Landfill Cell,2011-05-01,2011-07-01
161,Supply & Place A64 Protection Geotextile,15960.0,m2,50804.592065383964,3.1832451168786946,15960.0,48447.01499999999,3.035527255639097,7500.0,23874.33837659021,0.0,0.0,0.0,2011-05-01,P019 - P02 Landfill Cell,2011-05-01,2011-07-01
161,Supply & Place A64 Protection Geotextile,15960.0,m2,50804.592065383964,3.1832451168786946,15960.0,48447.01499999999,3.035527255639097,15960.0,50804.592065383964,12550.0,38097.0,39949.726216827614,2011-06-01,P019 - P02 Landfill Cell,2011-05-01,2011-07-01
161,Supply & Place A64 Protection Geotextile,15960.0,m2,50804.592065383964,3.1832451168786946,15960.0,48447.01499999999,3.035527255639097,15960.0,50804.592065383964,15960.0,48447.01499999999,50804.592065383964,2011-07-01,P019 - P02 Landfill Cell,2011-05-01,2011-07-01
162,Supply & Place A24 Separation Geotextile,15960.0,m2,27502.99206538396,1.7232451168786944,15960.0,16222.5,1.0164473684210527,0.0,0.0,0.0,0.0,0.0,2011-04-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
162,Supply & Place A24 Separation Geotextile,15960.0,m2,27502.99206538396,1.7232451168786944,15960.0,16222.5,1.0164473684210527,0.0,0.0,0.0,0.0,0.0,2011-05-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
162,Supply & Place A24 Separation Geotextile,15960.0,m2,27502.99206538396,1.7232451168786944,15960.0,16222.5,1.0164473684210527,15960.0,27502.99206538396,15960.0,16222.5,27502.99206538396,2011-06-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
162,Supply & Place A24 Separation Geotextile,15960.0,m2,27502.99206538396,1.7232451168786944,15960.0,16222.5,1.0164473684210527,15960.0,27502.99206538396,15960.0,16222.5,27502.99206538396,2011-07-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
191,"Dayworks
",,     ,,0.0,1.0,7230.0,7230.0,0.0,0.0,0.0,0.0,0.0,2011-04-01,P019 - P02 Landfill Cell,2011-06-01,2011-07-01
191,"Dayworks
",,     ,,0.0,1.0,7230.0,7230.0,0.0,0.0,0.0,0.0,0.0,2011-05-01,P019 - P02 Landfill Cell,2011-06-01,2011-07-01
191,"Dayworks
",,     ,,0.0,1.0,7230.0,7230.0,0.0,0.0,0.0,7230.0,0.0,2011-06-01,P019 - P02 Landfill Cell,2011-06-01,2011-07-01
191,"Dayworks
",,     ,,0.0,1.0,7230.0,7230.0,0.0,0.0,1.0,7230.0,0.0,2011-07-01,P019 - P02 Landfill Cell,2011-06-01,2011-07-01
221,Construct Spillway,1.0,item,1512.5045045045044,1512.5045045045044,1.0,1180.15,1180.15,0.0,0.0,0.0,0.0,0.0,2011-04-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
221,Construct Spillway,1.0,item,1512.5045045045044,1512.5045045045044,1.0,1180.15,1180.15,0.0,0.0,0.0,0.0,0.0,2011-05-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
221,Construct Spillway,1.0,item,1512.5045045045044,1512.5045045045044,1.0,1180.15,1180.15,1.0,1512.5045045045044,1.0,1180.15,1512.5045045045044,2011-06-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
221,Construct Spillway,1.0,item,1512.5045045045044,1512.5045045045044,1.0,1180.15,1180.15,1.0,1512.5045045045044,1.0,1180.15,1512.5045045045044,2011-07-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
222,Supply & Install HDPE Liner,3400.0,m2,40831.0,12.009117647058824,3400.0,36108.2,10.62005882352941,0.0,0.0,0.0,0.0,0.0,2011-04-01,P019 - P02 Landfill Cell,2011-05-01,2011-06-01
222,Supply & Install HDPE Liner,3400.0,m2,40831.0,12.009117647058824,3400.0,36108.2,10.62005882352941,0.0,0.0,2880.0,30608.2,34586.25882352941,2011-05-01,P019 - P02 Landfill Cell,2011-05-01,2011-06-01
222,Supply & Install HDPE Liner,3400.0,m2,40831.0,12.009117647058824,3400.0,36108.2,10.62005882352941,3400.0,40831.0,3400.0,36108.2,40831.0,2011-06-01,P019 - P02 Landfill Cell,2011-05-01,2011-06-01
222,Supply & Install HDPE Liner,3400.0,m2,40831.0,12.009117647058824,3400.0,36108.2,10.62005882352941,3400.0,40831.0,3400.0,36108.2,40831.0,2011-07-01,P019 - P02 Landfill Cell,2011-05-01,2011-06-01
223,Supply & Place GCL Liner,16118.0,m2,140573.156809613,8.721501229036667,16118.0,141962.25,8.807683955825786,0.0,0.0,0.0,0.0,0.0,2011-04-01,P019 - P02 Landfill Cell,2011-06-01,2011-07-01
223,Supply & Place GCL Liner,16118.0,m2,140573.156809613,8.721501229036667,16118.0,141962.25,8.807683955825786,0.0,0.0,0.0,0.0,0.0,2011-05-01,P019 - P02 Landfill Cell,2011-06-01,2011-07-01
223,Supply & Place GCL Liner,16118.0,m2,140573.156809613,8.721501229036667,16118.0,141962.25,8.807683955825786,16118.0,140573.156809613,3100.0,28403.759999999995,27036.653810013664,2011-06-01,P019 - P02 Landfill Cell,2011-06-01,2011-07-01
223,Supply & Place GCL Liner,16118.0,m2,140573.156809613,8.721501229036667,16118.0,141962.25,8.807683955825786,16118.0,140573.156809613,16118.0,141962.25,140573.156809613,2011-07-01,P019 - P02 Landfill Cell,2011-06-01,2011-07-01
224,Place Drainage Gravel,6008.0,tonne,30776.014583333334,5.122505756213937,6656.0,11791.5,1.7715594951923077,0.0,0.0,0.0,0.0,0.0,2011-04-01,P019 - P02 Landfill Cell,2011-05-01,2011-07-01
224,Place Drainage Gravel,6008.0,tonne,30776.014583333334,5.122505756213937,6656.0,11791.5,1.7715594951923077,2000.0,10245.011512427875,0.0,0.0,0.0,2011-05-01,P019 - P02 Landfill Cell,2011-05-01,2011-07-01
224,Place Drainage Gravel,6008.0,tonne,30776.014583333334,5.122505756213937,6656.0,11791.5,1.7715594951923077,6008.0,30776.014583333334,4000.0,6132.0,18495.201071714742,2011-06-01,P019 - P02 Landfill Cell,2011-05-01,2011-07-01
224,Place Drainage Gravel,6008.0,tonne,30776.014583333334,5.122505756213937,6656.0,11791.5,1.7715594951923077,6008.0,30776.014583333334,6656.0,11791.5,30776.014583333334,2011-07-01,P019 - P02 Landfill Cell,2011-05-01,2011-07-01
510,High Energy Compaction,20000.0,m2,28424.12,1.421206,20000.0,25880.0,1.294,0.0,0.0,0.0,0.0,0.0,2011-04-01,P019 - P02 Landfill Cell,2011-05-01,2011-05-01
510,High Energy Compaction,20000.0,m2,28424.12,1.421206,20000.0,25880.0,1.294,20000.0,28424.12,20000.0,25880.0,28424.12,2011-05-01,P019 - P02 Landfill Cell,2011-05-01,2011-05-01
510,High Energy Compaction,20000.0,m2,28424.12,1.421206,20000.0,25880.0,1.294,20000.0,28424.12,20000.0,25880.0,28424.12,2011-06-01,P019 - P02 Landfill Cell,2011-05-01,2011-05-01
510,High Energy Compaction,20000.0,m2,28424.12,1.421206,20000.0,25880.0,1.294,20000.0,28424.12,20000.0,25880.0,28424.12,2011-07-01,P019 - P02 Landfill Cell,2011-05-01,2011-05-01
901,Project Management,7.2,week,22750.0,3159.722222222222,0.5,1359.33,2718.66,2.0,6319.444444444444,0.4,954.33,18200.0,2011-04-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
901,Project Management,7.2,week,22750.0,3159.722222222222,0.5,1359.33,2718.66,4.0,12638.888888888889,0.4,954.33,18200.0,2011-05-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
901,Project Management,7.2,week,22750.0,3159.722222222222,0.5,1359.33,2718.66,7.2,22750.0,1.0,1359.33,45500.0,2011-06-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
901,Project Management,7.2,week,22750.0,3159.722222222222,0.5,1359.33,2718.66,7.2,22750.0,0.5,1359.33,22750.0,2011-07-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
902,Project Supervision,12.0,week,40200.0,3350.0,16.0,42014.909999999996,2625.9318749999998,3.0,10050.0,3.3,8554.759999999998,8291.25,2011-04-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
902,Project Supervision,12.0,week,40200.0,3350.0,16.0,42014.909999999996,2625.9318749999998,6.0,20100.0,8.8,22594.224999999995,22110.0,2011-05-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
902,Project Supervision,12.0,week,40200.0,3350.0,16.0,42014.909999999996,2625.9318749999998,12.0,40200.0,14.5,37978.994999999995,36431.25,2011-06-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
902,Project Supervision,12.0,week,40200.0,3350.0,16.0,42014.909999999996,2625.9318749999998,12.0,40200.0,16.0,42014.909999999996,40200.0,2011-07-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
903,Project Facilities,12.0,week,15000.0,1250.0,16.0,12881.8,805.1125,3.0,3750.0,3.6,2875.04,3375.0,2011-04-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
903,Project Facilities,12.0,week,15000.0,1250.0,16.0,12881.8,805.1125,6.0,7500.0,9.9,8006.04,9281.25,2011-05-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
903,Project Facilities,12.0,week,15000.0,1250.0,16.0,12881.8,805.1125,12.0,15000.0,13.8,11155.56,12937.5,2011-06-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
903,Project Facilities,12.0,week,15000.0,1250.0,16.0,12881.8,805.1125,12.0,15000.0,16.0,12881.8,15000.0,2011-07-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
904,"Project Insurance, Fees & Levies",1.0,item,24843.75,24843.75,1.0,6981.2,6981.2,0.75,18632.8125,0.9,4736.04,22359.375,2011-04-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
904,"Project Insurance, Fees & Levies",1.0,item,24843.75,24843.75,1.0,6981.2,6981.2,1.0,24843.75,0.9,4736.04,22359.375,2011-05-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
904,"Project Insurance, Fees & Levies",1.0,item,24843.75,24843.75,1.0,6981.2,6981.2,1.0,24843.75,0.98,5129.73,24346.875,2011-06-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
904,"Project Insurance, Fees & Levies",1.0,item,24843.75,24843.75,1.0,6981.2,6981.2,1.0,24843.75,1.0,6981.2,24843.75,2011-07-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
905,Small Tools,1.0,item,5824.0,5824.0,1.0,614.9000000000001,614.9000000000001,0.25,1456.0,0.01,68.4,58.24,2011-04-01,P019 - P02 Landfill Cell,2011-04-01,2011-06-01
905,Small Tools,1.0,item,5824.0,5824.0,1.0,614.9000000000001,614.9000000000001,0.75,4368.0,0.06,349.82000000000005,349.44,2011-05-01,P019 - P02 Landfill Cell,2011-04-01,2011-06-01
905,Small Tools,1.0,item,5824.0,5824.0,1.0,614.9000000000001,614.9000000000001,1.0,5824.0,1.0,614.9000000000001,5824.0,2011-06-01,P019 - P02 Landfill Cell,2011-04-01,2011-06-01
905,Small Tools,1.0,item,5824.0,5824.0,1.0,614.9000000000001,614.9000000000001,1.0,5824.0,1.0,614.9000000000001,5824.0,2011-07-01,P019 - P02 Landfill Cell,2011-04-01,2011-06-01
907,Site Establishment,1.0,item,18995.0,18995.0,1.0,27660.31,27660.31,0.25,4748.75,0.25,8330.655,4748.75,2011-04-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
907,Site Establishment,1.0,item,18995.0,18995.0,1.0,27660.31,27660.31,1.0,18995.0,0.9,23383.374999999996,17095.5,2011-05-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
907,Site Establishment,1.0,item,18995.0,18995.0,1.0,27660.31,27660.31,1.0,18995.0,0.95,25178.49,18045.25,2011-06-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
907,Site Establishment,1.0,item,18995.0,18995.0,1.0,27660.31,27660.31,1.0,18995.0,1.0,27660.31,18995.0,2011-07-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
910,Site de-Establishment,1.0,item,0.0,0.0,1.0,2117.6,2117.6,0.0,0.0,0.0,0.0,0.0,2011-04-01,P019 - P02 Landfill Cell,2011-07-01,2011-07-01
910,Site de-Establishment,1.0,item,0.0,0.0,1.0,2117.6,2117.6,0.0,0.0,0.0,0.0,0.0,2011-05-01,P019 - P02 Landfill Cell,2011-07-01,2011-07-01
910,Site de-Establishment,1.0,item,0.0,0.0,1.0,2117.6,2117.6,0.0,0.0,0.0,0.0,0.0,2011-06-01,P019 - P02 Landfill Cell,2011-07-01,2011-07-01
910,Site de-Establishment,1.0,item,0.0,0.0,1.0,2117.6,2117.6,0.0,0.0,1.0,2117.6,0.0,2011-07-01,P019 - P02 Landfill Cell,2011-07-01,2011-07-01
911,Accommodation,84.0,days,10500.0,125.0,84.0,4579.8099999999995,54.52154761904761,24.0,3000.0,24.0,1040.0,3000.0,2011-04-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
911,Accommodation,84.0,days,10500.0,125.0,84.0,4579.8099999999995,54.52154761904761,48.0,6000.0,48.0,3191.24,6000.0,2011-05-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
911,Accommodation,84.0,days,10500.0,125.0,84.0,4579.8099999999995,54.52154761904761,72.0,9000.0,72.0,4231.24,9000.0,2011-06-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
911,Accommodation,84.0,days,10500.0,125.0,84.0,4579.8099999999995,54.52154761904761,84.0,10500.0,84.0,4579.8099999999995,10500.0,2011-07-01,P019 - P02 Landfill Cell,2011-04-01,2011-07-01
QM2.3,CBR 45,1056.0,tonne,29884.8,28.3,641.0,14753.119999999999,23.015787831513258,0.0,0.0,0.0,0.0,0.0,2011-04-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
QM2.3,CBR 45,1056.0,tonne,29884.8,28.3,641.0,14753.119999999999,23.015787831513258,0.0,0.0,0.0,0.0,0.0,2011-05-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
QM2.3,CBR 45,1056.0,tonne,29884.8,28.3,641.0,14753.119999999999,23.015787831513258,1056.0,29884.8,641.0,14753.119999999999,29884.8,2011-06-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
QM2.3,CBR 45,1056.0,tonne,29884.8,28.3,641.0,14753.119999999999,23.015787831513258,1056.0,29884.8,641.0,14753.119999999999,29884.8,2011-07-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
QMD40,40mm Drainage Aggregate,6008.0,tonne,166421.25,27.69994174434088,6656.0,187089.96000000002,28.108467548076927,0.0,0.0,0.0,0.0,0.0,2011-04-01,P019 - P02 Landfill Cell,2011-05-01,2011-07-01
QMD40,40mm Drainage Aggregate,6008.0,tonne,166421.25,27.69994174434088,6656.0,187089.96000000002,28.108467548076927,2000.0,55399.88348868176,0.0,0.0,0.0,2011-05-01,P019 - P02 Landfill Cell,2011-05-01,2011-07-01
QMD40,40mm Drainage Aggregate,6008.0,tonne,166421.25,27.69994174434088,6656.0,187089.96000000002,28.108467548076927,6008.0,166421.25,5313.0,150155.81,132841.96232722356,2011-06-01,P019 - P02 Landfill Cell,2011-05-01,2011-07-01
QMD40,40mm Drainage Aggregate,6008.0,tonne,166421.25,27.69994174434088,6656.0,187089.96000000002,28.108467548076927,6008.0,166421.25,6656.0,187089.96000000002,166421.25,2011-07-01,P019 - P02 Landfill Cell,2011-05-01,2011-07-01
QMR,Rock,37.0,tonne,21862.5,590.8783783783783,62.0,1741.04,28.081290322580646,0.0,0.0,0.0,0.0,0.0,2011-04-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
QMR,Rock,37.0,tonne,21862.5,590.8783783783783,62.0,1741.04,28.081290322580646,0.0,0.0,0.0,0.0,0.0,2011-05-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
QMR,Rock,37.0,tonne,21862.5,590.8783783783783,62.0,1741.04,28.081290322580646,37.0,21862.5,62.0,1741.04,21862.5,2011-06-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
QMR,Rock,37.0,tonne,21862.5,590.8783783783783,62.0,1741.04,28.081290322580646,37.0,21862.5,62.0,1741.04,21862.5,2011-07-01,P019 - P02 Landfill Cell,2011-06-01,2011-06-01
SPF,Supply HDPE Leachate Pipe,740.0,m,16946.0,22.9,740.0,23479.5,31.729054054054053,0.0,0.0,0.0,0.0,0.0,2011-04-01,P019 - P02 Landfill Cell,2011-05-01,2011-06-01
SPF,Supply HDPE Leachate Pipe,740.0,m,16946.0,22.9,740.0,23479.5,31.729054054054053,0.0,0.0,740.0,23479.5,16946.0,2011-05-01,P019 - P02 Landfill Cell,2011-05-01,2011-06-01
SPF,Supply HDPE Leachate Pipe,740.0,m,16946.0,22.9,740.0,23479.5,31.729054054054053,740.0,16946.0,740.0,23479.5,16946.0,2011-06-01,P019 - P02 Landfill Cell,2011-05-01,2011-06-01
SPF,Supply HDPE Leachate Pipe,740.0,m,16946.0,22.9,740.0,23479.5,31.729054054054053,740.0,16946.0,740.0,23479.5,16946.0,2011-07-01,P019 - P02 Landfill Cell,2011-05-01,2011-06-01
