Portfolio WBS,Description,Quantity,UOM,BAC,BAC Rate,Final Qty (AQ),Final Cost (AC),Final Rate,PQ,PV,AQ,AC,EV,Date,Project Name,Start,End
13,QA Testing,1.0,item,37361.66666666667,37361.66666666667,1.0,12680.0,12680.0,1.0,37361.66666666667,1.0,12680.0,37361.66666666667,2012-05-01,P020 - P03 Regional Bypass Road,2011-10-01,2012-02-01
13,QA Testing,1.0,item,37361.66666666667,37361.66666666667,1.0,12680.0,12680.0,1.0,37361.66666666667,1.0,12680.0,37361.66666666667,2012-06-01,P020 - P03 Regional Bypass Road,2011-10-01,2012-02-01
15,Service Locations,20.0,hrs,6800.0,340.0,12.0,4080.0,340.0,20.0,6800.0,3.6,1260.0,2040.0,2011-10-01,P020 - P03 Regional Bypass Road,2011-10-01,2012-01-01
15,Service Locations,20.0,hrs,6800.0,340.0,12.0,4080.0,340.0,20.0,6800.0,3.6,1260.0,2040.0,2011-11-01,P020 - P03 Regional Bypass Road,2011-10-01,2012-01-01
15,Service Locations,20.0,hrs,6800.0,340.0,12.0,4080.0,340.0,20.0,6800.0,8.8,3010.0,4986.666666666667,2011-12-01,P020 - P03 Regional Bypass Road,2011-10-01,2012-01-01
15,Service Locations,20.0,hrs,6800.0,340.0,12.0,4080.0,340.0,20.0,6800.0,12.0,4080.0,6800.0,2012-01-01,P020 - P03 Regional Bypass Road,2011-10-01,2012-01-01
15,Service Locations,20.0,hrs,6800.0,340.0,12.0,4080.0,340.0,20.0,6800.0,12.0,4080.0,6800.0,2012-02-01,P020 - P03 Regional Bypass Road,2011-10-01,2012-01-01
15,Service Locations,20.0,hrs,6800.0,340.0,12.0,4080.0,340.0,20.0,6800.0,12.0,4080.0,6800.0,2012-03-01,P020 - P03 Regional Bypass Road,2011-10-01,2012-01-01
15,Service Locations,20.0,hrs,6800.0,340.0,12.0,4080.0,340.0,20.0,6800.0,12.0,4080.0,6800.0,2012-04-01,P020 - P03 Regional Bypass Road,2011-10-01,2012-01-01
15,Service Locations,20.0,hrs,6800.0,340.0,12.0,4080.0,340.0,20.0,6800.0,12.0,4080.0,6800.0,2012-05-01,P020 - P03 Regional Bypass Road,2011-10-01,2012-01-01
15,Service Locations,20.0,hrs,6800.0,340.0,12.0,4080.0,340.0,20.0,6800.0,12.0,4080.0,6800.0,2012-06-01,P020 - P03 Regional Bypass Road,2011-10-01,2012-01-01
21,Clearing to Stockpile,16000.0,m2,24842.926126126127,1.552682882882883,16000.0,1562.9550000000002,0.0976846875,2000.0,3105.365765765766,0.0,0.0,0.0,2011-10-01,P020 - P03 Regional Bypass Road,2011-10-01,2012-01-01
21,Clearing to Stockpile,16000.0,m2,24842.926126126127,1.552682882882883,16000.0,1562.9550000000002,0.0976846875,16000.0,24842.926126126127,16000.0,1520.005,24842.926126126127,2011-11-01,P020 - P03 Regional Bypass Road,2011-10-01,2012-01-01
21,Clearing to Stockpile,16000.0,m2,24842.926126126127,1.552682882882883,16000.0,1562.9550000000002,0.0976846875,16000.0,24842.926126126127,16000.0,1520.005,24842.926126126127,2011-12-01,P020 - P03 Regional Bypass Road,2011-10-01,2012-01-01
21,Clearing to Stockpile,16000.0,m2,24842.926126126127,1.552682882882883,16000.0,1562.9550000000002,0.0976846875,16000.0,24842.926126126127,16000.0,1562.9550000000002,24842.926126126127,2012-01-01,P020 - P03 Regional Bypass Road,2011-10-01,2012-01-01
21,Clearing to Stockpile,16000.0,m2,24842.926126126127,1.552682882882883,16000.0,1562.9550000000002,0.0976846875,16000.0,24842.926126126127,16000.0,1562.9550000000002,24842.926126126127,2012-02-01,P020 - P03 Regional Bypass Road,2011-10-01,2012-01-01
21,Clearing to Stockpile,16000.0,m2,24842.926126126127,1.552682882882883,16000.0,1562.9550000000002,0.0976846875,16000.0,24842.926126126127,16000.0,1562.9550000000002,24842.926126126127,2012-03-01,P020 - P03 Regional Bypass Road,2011-10-01,2012-01-01
21,Clearing to Stockpile,16000.0,m2,24842.926126126127,1.552682882882883,16000.0,1562.9550000000002,0.0976846875,16000.0,24842.926126126127,16000.0,1562.9550000000002,24842.926126126127,2012-04-01,P020 - P03 Regional Bypass Road,2011-10-01,2012-01-01
21,Clearing to Stockpile,16000.0,m2,24842.926126126127,1.552682882882883,16000.0,1562.9550000000002,0.0976846875,16000.0,24842.926126126127,16000.0,1562.9550000000002,24842.926126126127,2012-05-01,P020 - P03 Regional Bypass Road,2011-10-01,2012-01-01
21,Clearing to Stockpile,16000.0,m2,24842.926126126127,1.552682882882883,16000.0,1562.9550000000002,0.0976846875,16000.0,24842.926126126127,16000.0,1562.9550000000002,24842.926126126127,2012-06-01,P020 - P03 Regional Bypass Road,2011-10-01,2012-01-01
53,Cut to Spoil,802.0,m3,18732.09693817465,23.356729349344953,802.0,3969.3499999999995,4.94931421446384,0.0,0.0,0.0,0.0,0.0,2011-10-01,P020 - P03 Regional Bypass Road,2011-11-01,2011-12-01
53,Cut to Spoil,802.0,m3,18732.09693817465,23.356729349344953,802.0,3969.3499999999995,4.94931421446384,600.0,14014.037609606972,500.0,2656.7749999999996,11678.364674672475,2011-11-01,P020 - P03 Regional Bypass Road,2011-11-01,2011-12-01
53,Cut to Spoil,802.0,m3,18732.09693817465,23.356729349344953,802.0,3969.3499999999995,4.94931421446384,802.0,18732.09693817465,802.0,3969.3499999999995,18732.09693817465,2011-12-01,P020 - P03 Regional Bypass Road,2011-11-01,2011-12-01
53,Cut to Spoil,802.0,m3,18732.09693817465,23.356729349344953,802.0,3969.3499999999995,4.94931421446384,802.0,18732.09693817465,802.0,3969.3499999999995,18732.09693817465,2012-01-01,P020 - P03 Regional Bypass Road,2011-11-01,2011-12-01
53,Cut to Spoil,802.0,m3,18732.09693817465,23.356729349344953,802.0,3969.3499999999995,4.94931421446384,802.0,18732.09693817465,802.0,3969.3499999999995,18732.09693817465,2012-02-01,P020 - P03 Regional Bypass Road,2011-11-01,2011-12-01
53,Cut to Spoil,802.0,m3,18732.09693817465,23.356729349344953,802.0,3969.3499999999995,4.94931421446384,802.0,18732.09693817465,802.0,3969.3499999999995,18732.09693817465,2012-03-01,P020 - P03 Regional Bypass Road,2011-11-01,2011-12-01
53,Cut to Spoil,802.0,m3,18732.09693817465,23.356729349344953,802.0,3969.3499999999995,4.94931421446384,802.0,18732.09693817465,802.0,3969.3499999999995,18732.09693817465,2012-04-01,P020 - P03 Regional Bypass Road,2011-11-01,2011-12-01
53,Cut to Spoil,802.0,m3,18732.09693817465,23.356729349344953,802.0,3969.3499999999995,4.94931421446384,802.0,18732.09693817465,802.0,3969.3499999999995,18732.09693817465,2012-05-01,P020 - P03 Regional Bypass Road,2011-11-01,2011-12-01
53,Cut to Spoil,802.0,m3,18732.09693817465,23.356729349344953,802.0,3969.3499999999995,4.94931421446384,802.0,18732.09693817465,802.0,3969.3499999999995,18732.09693817465,2012-06-01,P020 - P03 Regional Bypass Road,2011-11-01,2011-12-01
57,Remove & Replace unsuitable,153.5,m3,9587.675,62.46042345276872,153.0,4381.225,28.635457516339873,0.0,0.0,0.0,0.0,0.0,2011-10-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-03-01
57,Remove & Replace unsuitable,153.5,m3,9587.675,62.46042345276872,153.0,4381.225,28.635457516339873,50.0,3123.021172638436,0.0,0.0,0.0,2011-11-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-03-01
57,Remove & Replace unsuitable,153.5,m3,9587.675,62.46042345276872,153.0,4381.225,28.635457516339873,153.5,9587.675,0.0,0.0,0.0,2011-12-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-03-01
57,Remove & Replace unsuitable,153.5,m3,9587.675,62.46042345276872,153.0,4381.225,28.635457516339873,153.5,9587.675,135.0,3616.4650000000006,8459.713235294117,2012-01-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-03-01
57,Remove & Replace unsuitable,153.5,m3,9587.675,62.46042345276872,153.0,4381.225,28.635457516339873,153.5,9587.675,135.0,3616.4650000000006,8459.713235294117,2012-02-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-03-01
57,Remove & Replace unsuitable,153.5,m3,9587.675,62.46042345276872,153.0,4381.225,28.635457516339873,153.5,9587.675,153.0,4381.225,9587.675,2012-03-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-03-01
57,Remove & Replace unsuitable,153.5,m3,9587.675,62.46042345276872,153.0,4381.225,28.635457516339873,153.5,9587.675,153.0,4381.225,9587.675,2012-04-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-03-01
57,Remove & Replace unsuitable,153.5,m3,9587.675,62.46042345276872,153.0,4381.225,28.635457516339873,153.5,9587.675,153.0,4381.225,9587.675,2012-05-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-03-01
57,Remove & Replace unsuitable,153.5,m3,9587.675,62.46042345276872,153.0,4381.225,28.635457516339873,153.5,9587.675,153.0,4381.225,9587.675,2012-06-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-03-01
59,"Trim unpaved areas - footpaths, batters, drains etc",29830.0,m2,22887.0675,0.76725,29830.0,13518.27,0.4531770030170969,0.0,0.0,0.0,0.0,0.0,2011-10-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-01-01
59,"Trim unpaved areas - footpaths, batters, drains etc",29830.0,m2,22887.0675,0.76725,29830.0,13518.27,0.4531770030170969,5000.0,3836.25,13600.0,4299.595,10434.6,2011-11-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-01-01
59,"Trim unpaved areas - footpaths, batters, drains etc",29830.0,m2,22887.0675,0.76725,29830.0,13518.27,0.4531770030170969,20000.0,15345.0,25500.0,8091.27,19564.875,2011-12-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-01-01
59,"Trim unpaved areas - footpaths, batters, drains etc",29830.0,m2,22887.0675,0.76725,29830.0,13518.27,0.4531770030170969,29830.0,22887.0675,29830.0,13518.27,22887.0675,2012-01-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-01-01
59,"Trim unpaved areas - footpaths, batters, drains etc",29830.0,m2,22887.0675,0.76725,29830.0,13518.27,0.4531770030170969,29830.0,22887.0675,29830.0,13518.27,22887.0675,2012-02-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-01-01
59,"Trim unpaved areas - footpaths, batters, drains etc",29830.0,m2,22887.0675,0.76725,29830.0,13518.27,0.4531770030170969,29830.0,22887.0675,29830.0,13518.27,22887.0675,2012-03-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-01-01
59,"Trim unpaved areas - footpaths, batters, drains etc",29830.0,m2,22887.0675,0.76725,29830.0,13518.27,0.4531770030170969,29830.0,22887.0675,29830.0,13518.27,22887.0675,2012-04-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-01-01
59,"Trim unpaved areas - footpaths, batters, drains etc",29830.0,m2,22887.0675,0.76725,29830.0,13518.27,0.4531770030170969,29830.0,22887.0675,29830.0,13518.27,22887.0675,2012-05-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-01-01
59,"Trim unpaved areas - footpaths, batters, drains etc",29830.0,m2,22887.0675,0.76725,29830.0,13518.27,0.4531770030170969,29830.0,22887.0675,29830.0,13518.27,22887.0675,2012-06-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-01-01
61,Subgrade Preparation,12535.0,m2,37229.319999999985,2.970029517351415,12535.0,213777.52000000005,17.054449142401282,0.0,0.0,0.0,0.0,0.0,2011-10-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-01-01
61,Subgrade Preparation,12535.0,m2,37229.319999999985,2.970029517351415,12535.0,213777.52000000005,17.054449142401282,6500.0,19305.191862784195,6000.0,103959.81999999999,17820.177104108487,2011-11-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-01-01
61,Subgrade Preparation,12535.0,m2,37229.319999999985,2.970029517351415,12535.0,213777.52000000005,17.054449142401282,12535.0,37229.319999999985,11500.0,198512.82000000004,34155.33944954127,2011-12-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-01-01
61,Subgrade Preparation,12535.0,m2,37229.319999999985,2.970029517351415,12535.0,213777.52000000005,17.054449142401282,12535.0,37229.319999999985,12535.0,213777.52000000005,37229.319999999985,2012-01-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-01-01
61,Subgrade Preparation,12535.0,m2,37229.319999999985,2.970029517351415,12535.0,213777.52000000005,17.054449142401282,12535.0,37229.319999999985,12535.0,213777.52000000005,37229.319999999985,2012-02-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-01-01
61,Subgrade Preparation,12535.0,m2,37229.319999999985,2.970029517351415,12535.0,213777.52000000005,17.054449142401282,12535.0,37229.319999999985,12535.0,213777.52000000005,37229.319999999985,2012-03-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-01-01
61,Subgrade Preparation,12535.0,m2,37229.319999999985,2.970029517351415,12535.0,213777.52000000005,17.054449142401282,12535.0,37229.319999999985,12535.0,213777.52000000005,37229.319999999985,2012-04-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-01-01
61,Subgrade Preparation,12535.0,m2,37229.319999999985,2.970029517351415,12535.0,213777.52000000005,17.054449142401282,12535.0,37229.319999999985,12535.0,213777.52000000005,37229.319999999985,2012-05-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-01-01
61,Subgrade Preparation,12535.0,m2,37229.319999999985,2.970029517351415,12535.0,213777.52000000005,17.054449142401282,12535.0,37229.319999999985,12535.0,213777.52000000005,37229.319999999985,2012-06-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-01-01
62,Place & Compact Gravel,4019.0,m3,131637.15013056662,32.753707422385325,4610.0,102754.36999999998,22.289451193058564,0.0,0.0,0.0,0.0,0.0,2011-10-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-02-01
62,Place & Compact Gravel,4019.0,m3,131637.15013056662,32.753707422385325,4610.0,102754.36999999998,22.289451193058564,1000.0,32753.707422385327,800.0,18755.944999999992,22843.75707254952,2011-11-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-02-01
62,Place & Compact Gravel,4019.0,m3,131637.15013056662,32.753707422385325,4610.0,102754.36999999998,22.289451193058564,3000.0,98261.12226715598,1950.0,44983.33999999999,55681.65786433945,2011-12-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-02-01
62,Place & Compact Gravel,4019.0,m3,131637.15013056662,32.753707422385325,4610.0,102754.36999999998,22.289451193058564,4019.0,131637.15013056662,4500.0,100730.83,128496.13353309105,2012-01-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-02-01
62,Place & Compact Gravel,4019.0,m3,131637.15013056662,32.753707422385325,4610.0,102754.36999999998,22.289451193058564,4019.0,131637.15013056662,4610.0,102754.36999999998,131637.15013056662,2012-02-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-02-01
62,Place & Compact Gravel,4019.0,m3,131637.15013056662,32.753707422385325,4610.0,102754.36999999998,22.289451193058564,4019.0,131637.15013056662,4610.0,102754.36999999998,131637.15013056662,2012-03-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-02-01
62,Place & Compact Gravel,4019.0,m3,131637.15013056662,32.753707422385325,4610.0,102754.36999999998,22.289451193058564,4019.0,131637.15013056662,4610.0,102754.36999999998,131637.15013056662,2012-04-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-02-01
62,Place & Compact Gravel,4019.0,m3,131637.15013056662,32.753707422385325,4610.0,102754.36999999998,22.289451193058564,4019.0,131637.15013056662,4610.0,102754.36999999998,131637.15013056662,2012-05-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-02-01
62,Place & Compact Gravel,4019.0,m3,131637.15013056662,32.753707422385325,4610.0,102754.36999999998,22.289451193058564,4019.0,131637.15013056662,4610.0,102754.36999999998,131637.15013056662,2012-06-01,P020 - P03 Regional Bypass Road,2011-11-01,2012-02-01
63,Trim All Layers,9107.0,m2,75658.8513030303,8.307768892393796,9107.0,21913.25,2.4061985286043703,0.0,0.0,0.0,0.0,0.0,2011-10-01,P020 - P03 Regional Bypass Road,2011-12-01,2012-02-01
63,Trim All Layers,9107.0,m2,75658.8513030303,8.307768892393796,9107.0,21913.25,2.4061985286043703,0.0,0.0,0.0,0.0,0.0,2011-11-01,P020 - P03 Regional Bypass Road,2011-12-01,2012-02-01
63,Trim All Layers,9107.0,m2,75658.8513030303,8.307768892393796,9107.0,21913.25,2.4061985286043703,2500.0,20769.422230984488,0.0,0.0,0.0,2011-12-01,P020 - P03 Regional Bypass Road,2011-12-01,2012-02-01
63,Trim All Layers,9107.0,m2,75658.8513030303,8.307768892393796,9107.0,21913.25,2.4061985286043703,9107.0,75658.8513030303,5750.0,14389.575000000003,47769.671131264324,2012-01-01,P020 - P03 Regional Bypass Road,2011-12-01,2012-02-01
63,Trim All Layers,9107.0,m2,75658.8513030303,8.307768892393796,9107.0,21913.25,2.4061985286043703,9107.0,75658.8513030303,9107.0,21913.25,75658.8513030303,2012-02-01,P020 - P03 Regional Bypass Road,2011-12-01,2012-02-01
63,Trim All Layers,9107.0,m2,75658.8513030303,8.307768892393796,9107.0,21913.25,2.4061985286043703,9107.0,75658.8513030303,9107.0,21913.25,75658.8513030303,2012-03-01,P020 - P03 Regional Bypass Road,2011-12-01,2012-02-01
63,Trim All Layers,9107.0,m2,75658.8513030303,8.307768892393796,9107.0,21913.25,2.4061985286043703,9107.0,75658.8513030303,9107.0,21913.25,75658.8513030303,2012-04-01,P020 - P03 Regional Bypass Road,2011-12-01,2012-02-01
63,Trim All Layers,9107.0,m2,75658.8513030303,8.307768892393796,9107.0,21913.25,2.4061985286043703,9107.0,75658.8513030303,9107.0,21913.25,75658.8513030303,2012-05-01,P020 - P03 Regional Bypass Road,2011-12-01,2012-02-01
63,Trim All Layers,9107.0,m2,75658.8513030303,8.307768892393796,9107.0,21913.25,2.4061985286043703,9107.0,75658.8513030303,9107.0,21913.25,75658.8513030303,2012-06-01,P020 - P03 Regional Bypass Road,2011-12-01,2012-02-01
64,Sweep & Prime / Primer seal or Seal,25142.0,m2,217171.383,8.63779265770424,21275.0,277417.8060000001,13.039614853113989,0.0,0.0,0.0,0.0,0.0,2011-10-01,P020 - P03 Regional Bypass Road,2011-12-01,2012-06-01
64,Sweep & Prime / Primer seal or Seal,25142.0,m2,217171.383,8.63779265770424,21275.0,277417.8060000001,13.039614853113989,0.0,0.0,0.0,0.0,0.0,2011-11-01,P020 - P03 Regional Bypass Road,2011-12-01,2012-06-01
64,Sweep & Prime / Primer seal or Seal,25142.0,m2,217171.383,8.63779265770424,21275.0,277417.8060000001,13.039614853113989,12500.0,107972.408221303,12535.0,112816.375,127955.03106486486,2011-12-01,P020 - P03 Regional Bypass Road,2011-12-01,2012-06-01
64,Sweep & Prime / Primer seal or Seal,25142.0,m2,217171.383,8.63779265770424,21275.0,277417.8060000001,13.039614853113989,12500.0,107972.408221303,12535.0,112816.375,127955.03106486486,2012-01-01,P020 - P03 Regional Bypass Road,2011-12-01,2012-06-01
64,Sweep & Prime / Primer seal or Seal,25142.0,m2,217171.383,8.63779265770424,21275.0,277417.8060000001,13.039614853113989,25142.0,217171.383,19500.0,175198.256,199052.5014571093,2012-02-01,P020 - P03 Regional Bypass Road,2011-12-01,2012-06-01
64,Sweep & Prime / Primer seal or Seal,25142.0,m2,217171.383,8.63779265770424,21275.0,277417.8060000001,13.039614853113989,25142.0,217171.383,19500.0,176683.256,199052.5014571093,2012-03-01,P020 - P03 Regional Bypass Road,2011-12-01,2012-06-01
64,Sweep & Prime / Primer seal or Seal,25142.0,m2,217171.383,8.63779265770424,21275.0,277417.8060000001,13.039614853113989,25142.0,217171.383,19500.0,176683.256,199052.5014571093,2012-04-01,P020 - P03 Regional Bypass Road,2011-12-01,2012-06-01
64,Sweep & Prime / Primer seal or Seal,25142.0,m2,217171.383,8.63779265770424,21275.0,277417.8060000001,13.039614853113989,25142.0,217171.383,19500.0,176683.256,199052.5014571093,2012-05-01,P020 - P03 Regional Bypass Road,2011-12-01,2012-06-01
64,Sweep & Prime / Primer seal or Seal,25142.0,m2,217171.383,8.63779265770424,21275.0,277417.8060000001,13.039614853113989,25142.0,217171.383,21275.0,277417.8060000001,217171.383,2012-06-01,P020 - P03 Regional Bypass Road,2011-12-01,2012-06-01
65,Asphalt,605.0,tonne,296792.9945289739,490.56693310574195,605.0,202459.37999999998,334.64360330578506,0.0,0.0,0.0,0.0,0.0,2011-10-01,P020 - P03 Regional Bypass Road,2012-02-01,2012-02-01
65,Asphalt,605.0,tonne,296792.9945289739,490.56693310574195,605.0,202459.37999999998,334.64360330578506,0.0,0.0,0.0,0.0,0.0,2011-11-01,P020 - P03 Regional Bypass Road,2012-02-01,2012-02-01
65,Asphalt,605.0,tonne,296792.9945289739,490.56693310574195,605.0,202459.37999999998,334.64360330578506,0.0,0.0,0.0,0.0,0.0,2011-12-01,P020 - P03 Regional Bypass Road,2012-02-01,2012-02-01
65,Asphalt,605.0,tonne,296792.9945289739,490.56693310574195,605.0,202459.37999999998,334.64360330578506,0.0,0.0,0.0,0.0,0.0,2012-01-01,P020 - P03 Regional Bypass Road,2012-02-01,2012-02-01
65,Asphalt,605.0,tonne,296792.9945289739,490.56693310574195,605.0,202459.37999999998,334.64360330578506,605.0,296792.9945289739,605.0,202459.37999999998,296792.9945289739,2012-02-01,P020 - P03 Regional Bypass Road,2012-02-01,2012-02-01
65,Asphalt,605.0,tonne,296792.9945289739,490.56693310574195,605.0,202459.37999999998,334.64360330578506,605.0,296792.9945289739,605.0,202459.37999999998,296792.9945289739,2012-03-01,P020 - P03 Regional Bypass Road,2012-02-01,2012-02-01
65,Asphalt,605.0,tonne,296792.9945289739,490.56693310574195,605.0,202459.37999999998,334.64360330578506,605.0,296792.9945289739,605.0,202459.37999999998,296792.9945289739,2012-04-01,P020 - P03 Regional Bypass Road,2012-02-01,2012-02-01
65,Asphalt,605.0,tonne,296792.9945289739,490.56693310574195,605.0,202459.37999999998,334.64360330578506,605.0,296792.9945289739,605.0,202459.37999999998,296792.9945289739,2012-05-01,P020 - P03 Regional Bypass Road,2012-02-01,2012-02-01
65,Asphalt,605.0,tonne,296792.9945289739,490.56693310574195,605.0,202459.37999999998,334.64360330578506,605.0,296792.9945289739,605.0,202459.37999999998,296792.9945289739,2012-06-01,P020 - P03 Regional Bypass Road,2012-02-01,2012-02-01
66,Linemarking,1.0,item,35476.8,35476.8,1.0,5622.0,5622.0,0.0,0.0,0.0,0.0,0.0,2011-10-01,P020 - P03 Regional Bypass Road,2012-02-01,2012-06-01
66,Linemarking,1.0,item,35476.8,35476.8,1.0,5622.0,5622.0,0.0,0.0,0.0,0.0,0.0,2011-11-01,P020 - P03 Regional Bypass Road,2012-02-01,2012-06-01
66,Linemarking,1.0,item,35476.8,35476.8,1.0,5622.0,5622.0,0.0,0.0,0.0,0.0,0.0,2011-12-01,P020 - P03 Regional Bypass Road,2012-02-01,2012-06-01
66,Linemarking,1.0,item,35476.8,35476.8,1.0,5622.0,5622.0,0.0,0.0,0.0,0.0,0.0,2012-01-01,P020 - P03 Regional Bypass Road,2012-02-01,2012-06-01
66,Linemarking,1.0,item,35476.8,35476.8,1.0,5622.0,5622.0,1.0,35476.8,0.0,0.0,0.0,2012-02-01,P020 - P03 Regional Bypass Road,2012-02-01,2012-06-01
66,Linemarking,1.0,item,35476.8,35476.8,1.0,5622.0,5622.0,1.0,35476.8,0.0,0.0,0.0,2012-03-01,P020 - P03 Regional Bypass Road,2012-02-01,2012-06-01
66,Linemarking,1.0,item,35476.8,35476.8,1.0,5622.0,5622.0,1.0,35476.8,0.0,0.0,0.0,2012-04-01,P020 - P03 Regional Bypass Road,2012-02-01,2012-06-01
66,Linemarking,1.0,item,35476.8,35476.8,1.0,5622.0,5622.0,1.0,35476.8,0.0,0.0,0.0,2012-05-01,P020 - P03 Regional Bypass Road,2012-02-01,2012-06-01
66,Linemarking,1.0,item,35476.8,35476.8,1.0,5622.0,5622.0,1.0,35476.8,1.0,5622.0,35476.8,2012-06-01,P020 - P03 Regional Bypass Road,2012-02-01,2012-06-01
