Portfolio WBS,Description,Quantity,UOM,BAC,BAC Rate,Final Qty (AQ),Final Cost (AC),Final Rate,PQ,PV,AQ,AC,EV,Date,Project Name,Start,End
16,GPS Hire,8.0,Weeks,8000.0,1000.0,14.4,12966.0,900.4166666666666,5.0,5000.0,5.0,4488.0,2777.777777777778,2014-11-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-03-01
16,GPS Hire,8.0,Weeks,8000.0,1000.0,14.4,12966.0,900.4166666666666,8.0,8000.0,8.0,7314.0,4444.444444444444,2014-12-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-03-01
16,GPS Hire,8.0,Weeks,8000.0,1000.0,14.4,12966.0,900.4166666666666,8.0,8000.0,11.3,10140.0,6277.777777777777,2015-01-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-03-01
16,GPS Hire,8.0,Weeks,8000.0,1000.0,14.4,12966.0,900.4166666666666,8.0,8000.0,13.6,12259.5,7555.555555555556,2015-02-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-03-01
16,GPS Hire,8.0,Weeks,8000.0,1000.0,14.4,12966.0,900.4166666666666,8.0,8000.0,14.4,12966.0,8000.0,2015-03-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-03-01
41,Demolition,1.0,Item ,7626.226350946799,7626.226350946799,0.0,0.0,0.0,1.0,7626.226350946799,0.0,0.0,0.0,2014-09-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-03-01
41,Demolition,1.0,Item ,7626.226350946799,7626.226350946799,0.0,0.0,0.0,1.0,7626.226350946799,0.0,0.0,0.0,2014-10-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-03-01
41,Demolition,1.0,Item ,7626.226350946799,7626.226350946799,0.0,0.0,0.0,1.0,7626.226350946799,0.0,0.0,0.0,2014-11-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-03-01
41,Demolition,1.0,Item ,7626.226350946799,7626.226350946799,0.0,0.0,0.0,1.0,7626.226350946799,0.0,0.0,0.0,2014-12-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-03-01
41,Demolition,1.0,Item ,7626.226350946799,7626.226350946799,0.0,0.0,0.0,1.0,7626.226350946799,0.0,0.0,0.0,2015-01-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-03-01
41,Demolition,1.0,Item ,7626.226350946799,7626.226350946799,0.0,0.0,0.0,1.0,7626.226350946799,0.0,0.0,0.0,2015-02-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-03-01
41,Demolition,1.0,Item ,7626.226350946799,7626.226350946799,0.0,0.0,0.0,1.0,7626.226350946799,0.0,0.0,7626.226350946799,2015-03-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-03-01
53,Cut to Spoil,12149.0,m3,236016.49111111113,19.42682452145124,12149.0,359268.44000000035,29.57185282739323,1000.0,19426.824521451243,903.0,27908.579999999998,17542.42254287047,2014-09-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-02-01
53,Cut to Spoil,12149.0,m3,236016.49111111113,19.42682452145124,12149.0,359268.44000000035,29.57185282739323,4034.0,78367.8101195343,3747.0,124092.31999999992,72792.3114818778,2014-10-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-02-01
53,Cut to Spoil,12149.0,m3,236016.49111111113,19.42682452145124,12149.0,359268.44000000035,29.57185282739323,9615.0,186788.9177737537,8854.0,215681.595,172005.1043129293,2014-11-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-02-01
53,Cut to Spoil,12149.0,m3,236016.49111111113,19.42682452145124,12149.0,359268.44000000035,29.57185282739323,10000.0,194268.24521451243,9946.0,252038.6800000001,193219.19669035403,2014-12-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-02-01
53,Cut to Spoil,12149.0,m3,236016.49111111113,19.42682452145124,12149.0,359268.44000000035,29.57185282739323,11878.0,230751.82166579785,11000.0,319105.3000000003,213695.06973596365,2015-01-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-02-01
53,Cut to Spoil,12149.0,m3,236016.49111111113,19.42682452145124,12149.0,359268.44000000035,29.57185282739323,12149.0,236016.49111111113,12149.0,359268.44000000035,236016.49111111113,2015-02-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-02-01
53,Cut to Spoil,12149.0,m3,236016.49111111113,19.42682452145124,12149.0,359268.44000000035,29.57185282739323,12149.0,236016.49111111113,12149.0,359268.44000000035,236016.49111111113,2015-03-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-02-01
57,Remove & Replace unsuitable,2378.0,m3,162992.62595679157,68.54189485146829,2378.0,36487.555,15.343799411269975,0.0,0.0,0.0,0.0,0.0,2014-09-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-02-01
57,Remove & Replace unsuitable,2378.0,m3,162992.62595679157,68.54189485146829,2378.0,36487.555,15.343799411269975,34.0,2330.4244249499216,34.0,521.85,2330.4244249499216,2014-10-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-02-01
57,Remove & Replace unsuitable,2378.0,m3,162992.62595679157,68.54189485146829,2378.0,36487.555,15.343799411269975,1615.0,110695.16018512128,1613.0,23166.375000000007,110558.07639541835,2014-11-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-02-01
57,Remove & Replace unsuitable,2378.0,m3,162992.62595679157,68.54189485146829,2378.0,36487.555,15.343799411269975,2000.0,137083.78970293657,2002.0,27665.145000000004,137220.8734926395,2014-12-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-02-01
57,Remove & Replace unsuitable,2378.0,m3,162992.62595679157,68.54189485146829,2378.0,36487.555,15.343799411269975,2378.0,162992.62595679157,2100.0,28898.625000000004,143937.9791880834,2015-01-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-02-01
57,Remove & Replace unsuitable,2378.0,m3,162992.62595679157,68.54189485146829,2378.0,36487.555,15.343799411269975,2378.0,162992.62595679157,2378.0,36487.555,162992.62595679157,2015-02-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-02-01
57,Remove & Replace unsuitable,2378.0,m3,162992.62595679157,68.54189485146829,2378.0,36487.555,15.343799411269975,2378.0,162992.62595679157,2378.0,36487.555,162992.62595679157,2015-03-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-02-01
61,Subgrade Preparation,25482.0,m2   ,131922.97909325117,5.17710458728715,25482.0,3483.915,0.13672062632446433,0.0,0.0,0.0,0.0,0.0,2014-09-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-01-01
61,Subgrade Preparation,25482.0,m2   ,131922.97909325117,5.17710458728715,25482.0,3483.915,0.13672062632446433,15000.0,77656.56880930725,17000.0,2508.2999999999997,88010.77798388156,2014-10-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-01-01
61,Subgrade Preparation,25482.0,m2   ,131922.97909325117,5.17710458728715,25482.0,3483.915,0.13672062632446433,25482.0,131922.97909325117,23500.0,3236.39,121661.95780124803,2014-11-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-01-01
61,Subgrade Preparation,25482.0,m2   ,131922.97909325117,5.17710458728715,25482.0,3483.915,0.13672062632446433,25482.0,131922.97909325117,23500.0,3236.39,121661.95780124803,2014-12-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-01-01
61,Subgrade Preparation,25482.0,m2   ,131922.97909325117,5.17710458728715,25482.0,3483.915,0.13672062632446433,25482.0,131922.97909325117,25482.0,3483.915,131922.97909325117,2015-01-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-01-01
61,Subgrade Preparation,25482.0,m2   ,131922.97909325117,5.17710458728715,25482.0,3483.915,0.13672062632446433,25482.0,131922.97909325117,25482.0,3483.915,131922.97909325117,2015-02-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-01-01
61,Subgrade Preparation,25482.0,m2   ,131922.97909325117,5.17710458728715,25482.0,3483.915,0.13672062632446433,25482.0,131922.97909325117,25482.0,3483.915,131922.97909325117,2015-03-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-01-01
62,Place & Compact Gravel (CBR80),24591.0,Tonne,408944.87001544505,16.629859298745274,9844.0,112261.32000000008,11.404034945144259,1100.0,18292.8452286198,0.0,0.0,0.0,2014-09-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-03-01
62,Place & Compact Gravel (CBR80),24591.0,Tonne,408944.87001544505,16.629859298745274,9844.0,112261.32000000008,11.404034945144259,6750.0,112251.5502665306,1250.0,16948.92,51928.18849241226,2014-10-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-03-01
62,Place & Compact Gravel (CBR80),24591.0,Tonne,408944.87001544505,16.629859298745274,9844.0,112261.32000000008,11.404034945144259,15000.0,249447.8894811791,4500.0,57164.45499999999,186941.47857268414,2014-11-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-03-01
62,Place & Compact Gravel (CBR80),24591.0,Tonne,408944.87001544505,16.629859298745274,9844.0,112261.32000000008,11.404034945144259,19401.0,322635.900254957,6000.0,72503.55500000001,249255.30476357884,2014-12-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-03-01
62,Place & Compact Gravel (CBR80),24591.0,Tonne,408944.87001544505,16.629859298745274,9844.0,112261.32000000008,11.404034945144259,20401.0,339265.7595537023,7500.0,78440.56500000003,311569.1309544735,2015-01-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-03-01
62,Place & Compact Gravel (CBR80),24591.0,Tonne,408944.87001544505,16.629859298745274,9844.0,112261.32000000008,11.404034945144259,24591.0,408944.87001544505,9844.0,107704.35000000006,408944.87001544505,2015-02-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-03-01
62,Place & Compact Gravel (CBR80),24591.0,Tonne,408944.87001544505,16.629859298745274,9844.0,112261.32000000008,11.404034945144259,24591.0,408944.87001544505,9844.0,112261.32000000008,408944.87001544505,2015-03-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-03-01
63,Trim All Layers,29554.0,m2   ,64324.16931216932,2.176496220889535,29554.0,31078.21500000001,1.051573898626244,0.0,0.0,0.0,0.0,0.0,2014-09-01,P039 - P18 Rural Road Repairs,2014-11-01,2015-02-01
63,Trim All Layers,29554.0,m2   ,64324.16931216932,2.176496220889535,29554.0,31078.21500000001,1.051573898626244,0.0,0.0,0.0,0.0,0.0,2014-10-01,P039 - P18 Rural Road Repairs,2014-11-01,2015-02-01
63,Trim All Layers,29554.0,m2   ,64324.16931216932,2.176496220889535,29554.0,31078.21500000001,1.051573898626244,15000.0,32647.443313343025,15000.0,3857.2,32647.44331334303,2014-11-01,P039 - P18 Rural Road Repairs,2014-11-01,2015-02-01
63,Trim All Layers,29554.0,m2   ,64324.16931216932,2.176496220889535,29554.0,31078.21500000001,1.051573898626244,23650.0,51474.1356240375,20850.0,25586.235000000008,45379.9462055468,2014-12-01,P039 - P18 Rural Road Repairs,2014-11-01,2015-02-01
63,Trim All Layers,29554.0,m2   ,64324.16931216932,2.176496220889535,29554.0,31078.21500000001,1.051573898626244,23650.0,51474.1356240375,20850.0,25856.235000000008,45379.9462055468,2015-01-01,P039 - P18 Rural Road Repairs,2014-11-01,2015-02-01
63,Trim All Layers,29554.0,m2   ,64324.16931216932,2.176496220889535,29554.0,31078.21500000001,1.051573898626244,29554.0,64324.16931216932,29554.0,31078.21500000001,64324.16931216932,2015-02-01,P039 - P18 Rural Road Repairs,2014-11-01,2015-02-01
63,Trim All Layers,29554.0,m2   ,64324.16931216932,2.176496220889535,29554.0,31078.21500000001,1.051573898626244,29554.0,64324.16931216932,29554.0,31078.21500000001,64324.16931216932,2015-03-01,P039 - P18 Rural Road Repairs,2014-11-01,2015-02-01
64,Sweep & Prime / Primer seal or Seal,59019.0,m2   ,430929.69264423073,7.301541751710987,59019.0,358171.69800000003,6.068752401768922,0.0,0.0,0.0,0.0,0.0,2014-09-01,P039 - P18 Rural Road Repairs,2014-11-01,2015-03-01
64,Sweep & Prime / Primer seal or Seal,59019.0,m2   ,430929.69264423073,7.301541751710987,59019.0,358171.69800000003,6.068752401768922,0.0,0.0,0.0,0.0,0.0,2014-10-01,P039 - P18 Rural Road Repairs,2014-11-01,2015-03-01
64,Sweep & Prime / Primer seal or Seal,59019.0,m2   ,430929.69264423073,7.301541751710987,59019.0,358171.69800000003,6.068752401768922,27000.0,197141.62729619665,26911.0,144776.32,196491.79008029436,2014-11-01,P039 - P18 Rural Road Repairs,2014-11-01,2015-03-01
64,Sweep & Prime / Primer seal or Seal,59019.0,m2   ,430929.69264423073,7.301541751710987,59019.0,358171.69800000003,6.068752401768922,43000.0,313966.29532357247,43316.0,238241.24199999994,316273.58251711313,2014-12-01,P039 - P18 Rural Road Repairs,2014-11-01,2015-03-01
64,Sweep & Prime / Primer seal or Seal,59019.0,m2   ,430929.69264423073,7.301541751710987,59019.0,358171.69800000003,6.068752401768922,48000.0,350474.00408212736,47300.0,260384.72699999993,345362.9248559297,2015-01-01,P039 - P18 Rural Road Repairs,2014-11-01,2015-03-01
64,Sweep & Prime / Primer seal or Seal,59019.0,m2   ,430929.69264423073,7.301541751710987,59019.0,358171.69800000003,6.068752401768922,59019.0,430929.69264423073,53800.0,309481.99399999983,392822.9462420511,2015-02-01,P039 - P18 Rural Road Repairs,2014-11-01,2015-03-01
64,Sweep & Prime / Primer seal or Seal,59019.0,m2   ,430929.69264423073,7.301541751710987,59019.0,358171.69800000003,6.068752401768922,59019.0,430929.69264423073,59019.0,358171.69800000003,430929.69264423073,2015-03-01,P039 - P18 Rural Road Repairs,2014-11-01,2015-03-01
65,Asphalt (Cold MIx),20.0,Tonne,25937.5,1296.875,2.0,500.6,250.3,0.0,0.0,0.0,0.0,0.0,2014-09-01,P039 - P18 Rural Road Repairs,2015-02-01,2015-02-01
65,Asphalt (Cold MIx),20.0,Tonne,25937.5,1296.875,2.0,500.6,250.3,0.0,0.0,0.0,0.0,0.0,2014-10-01,P039 - P18 Rural Road Repairs,2015-02-01,2015-02-01
65,Asphalt (Cold MIx),20.0,Tonne,25937.5,1296.875,2.0,500.6,250.3,0.0,0.0,0.0,0.0,0.0,2014-11-01,P039 - P18 Rural Road Repairs,2015-02-01,2015-02-01
65,Asphalt (Cold MIx),20.0,Tonne,25937.5,1296.875,2.0,500.6,250.3,0.0,0.0,0.0,0.0,0.0,2014-12-01,P039 - P18 Rural Road Repairs,2015-02-01,2015-02-01
65,Asphalt (Cold MIx),20.0,Tonne,25937.5,1296.875,2.0,500.6,250.3,0.0,0.0,0.0,0.0,0.0,2015-01-01,P039 - P18 Rural Road Repairs,2015-02-01,2015-02-01
65,Asphalt (Cold MIx),20.0,Tonne,25937.5,1296.875,2.0,500.6,250.3,20.0,25937.5,2.0,500.6,25937.5,2015-02-01,P039 - P18 Rural Road Repairs,2015-02-01,2015-02-01
65,Asphalt (Cold MIx),20.0,Tonne,25937.5,1296.875,2.0,500.6,250.3,20.0,25937.5,2.0,500.6,25937.5,2015-03-01,P039 - P18 Rural Road Repairs,2015-02-01,2015-02-01
67,Line Marking & Signs,1.0,Item ,6094.0,6094.0,1.0,3719.88,3719.88,0.0,0.0,0.0,0.0,0.0,2014-09-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-02-01
67,Line Marking & Signs,1.0,Item ,6094.0,6094.0,1.0,3719.88,3719.88,0.1,609.4,0.1,448.42,609.4,2014-10-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-02-01
67,Line Marking & Signs,1.0,Item ,6094.0,6094.0,1.0,3719.88,3719.88,0.2,1218.8,0.2,681.96,1218.8,2014-11-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-02-01
67,Line Marking & Signs,1.0,Item ,6094.0,6094.0,1.0,3719.88,3719.88,0.7,4265.8,0.7,2668.4399999999996,4265.8,2014-12-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-02-01
67,Line Marking & Signs,1.0,Item ,6094.0,6094.0,1.0,3719.88,3719.88,,0.0,0.7,2724.49,4265.8,2015-01-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-02-01
67,Line Marking & Signs,1.0,Item ,6094.0,6094.0,1.0,3719.88,3719.88,1.0,6094.0,1.0,3719.88,6094.0,2015-02-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-02-01
67,Line Marking & Signs,1.0,Item ,6094.0,6094.0,1.0,3719.88,3719.88,1.0,6094.0,1.0,3719.88,6094.0,2015-03-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-02-01
72,525 > 750,31.2,m,2200.0,70.51282051282051,31.2,12781.13,409.6516025641026,0.0,0.0,0.0,0.0,0.0,2014-09-01,P039 - P18 Rural Road Repairs,2015-02-01,2015-02-01
72,525 > 750,31.2,m,2200.0,70.51282051282051,31.2,12781.13,409.6516025641026,0.0,0.0,0.0,0.0,0.0,2014-10-01,P039 - P18 Rural Road Repairs,2015-02-01,2015-02-01
72,525 > 750,31.2,m,2200.0,70.51282051282051,31.2,12781.13,409.6516025641026,0.0,0.0,0.0,0.0,0.0,2014-11-01,P039 - P18 Rural Road Repairs,2015-02-01,2015-02-01
72,525 > 750,31.2,m,2200.0,70.51282051282051,31.2,12781.13,409.6516025641026,0.0,0.0,0.0,0.0,0.0,2014-12-01,P039 - P18 Rural Road Repairs,2015-02-01,2015-02-01
72,525 > 750,31.2,m,2200.0,70.51282051282051,31.2,12781.13,409.6516025641026,0.0,0.0,0.0,0.0,0.0,2015-01-01,P039 - P18 Rural Road Repairs,2015-02-01,2015-02-01
72,525 > 750,31.2,m,2200.0,70.51282051282051,31.2,12781.13,409.6516025641026,31.2,2200.0,31.2,12781.13,2200.0,2015-02-01,P039 - P18 Rural Road Repairs,2015-02-01,2015-02-01
72,525 > 750,31.2,m,2200.0,70.51282051282051,31.2,12781.13,409.6516025641026,31.2,2200.0,31.2,12781.13,2200.0,2015-03-01,P039 - P18 Rural Road Repairs,2015-02-01,2015-02-01
81,SW >450,1.0,Item ,4246.938530734633,4246.938530734633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-09-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-03-01
81,SW >450,1.0,Item ,4246.938530734633,4246.938530734633,0.0,0.0,0.0,1.0,4246.938530734633,0.0,0.0,0.0,2014-10-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-03-01
81,SW >450,1.0,Item ,4246.938530734633,4246.938530734633,0.0,0.0,0.0,1.0,4246.938530734633,0.0,0.0,0.0,2014-11-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-03-01
81,SW >450,1.0,Item ,4246.938530734633,4246.938530734633,0.0,0.0,0.0,1.0,4246.938530734633,0.0,0.0,0.0,2014-12-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-03-01
81,SW >450,1.0,Item ,4246.938530734633,4246.938530734633,0.0,0.0,0.0,1.0,4246.938530734633,0.0,0.0,0.0,2015-01-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-03-01
81,SW >450,1.0,Item ,4246.938530734633,4246.938530734633,0.0,0.0,0.0,1.0,4246.938530734633,0.0,0.0,0.0,2015-02-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-03-01
81,SW >450,1.0,Item ,4246.938530734633,4246.938530734633,0.0,0.0,0.0,1.0,4246.938530734633,0.0,0.0,4246.938530734633,2015-03-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-03-01
82,SW<525,1.0,Item ,8332.28570233335,8332.28570233335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-09-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-03-01
82,SW<525,1.0,Item ,8332.28570233335,8332.28570233335,0.0,0.0,0.0,1.0,8332.28570233335,0.0,0.0,0.0,2014-10-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-03-01
82,SW<525,1.0,Item ,8332.28570233335,8332.28570233335,0.0,0.0,0.0,1.0,8332.28570233335,0.0,0.0,0.0,2014-11-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-03-01
82,SW<525,1.0,Item ,8332.28570233335,8332.28570233335,0.0,0.0,0.0,1.0,8332.28570233335,0.0,0.0,0.0,2014-12-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-03-01
82,SW<525,1.0,Item ,8332.28570233335,8332.28570233335,0.0,0.0,0.0,1.0,8332.28570233335,0.0,0.0,0.0,2015-01-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-03-01
82,SW<525,1.0,Item ,8332.28570233335,8332.28570233335,0.0,0.0,0.0,1.0,8332.28570233335,0.0,0.0,0.0,2015-02-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-03-01
82,SW<525,1.0,Item ,8332.28570233335,8332.28570233335,0.0,0.0,0.0,1.0,8332.28570233335,0.0,0.0,8332.28570233335,2015-03-01,P039 - P18 Rural Road Repairs,2014-10-01,2015-03-01
88,Clean & Trim Table Drains,141.0,m3,53447.8921875,379.0630651595745,141.0,11515.392499999998,81.66945035460992,0.0,0.0,0.0,0.0,0.0,2014-09-01,P039 - P18 Rural Road Repairs,2014-11-01,2015-03-01
88,Clean & Trim Table Drains,141.0,m3,53447.8921875,379.0630651595745,141.0,11515.392499999998,81.66945035460992,0.0,0.0,0.0,0.0,0.0,2014-10-01,P039 - P18 Rural Road Repairs,2014-11-01,2015-03-01
88,Clean & Trim Table Drains,141.0,m3,53447.8921875,379.0630651595745,141.0,11515.392499999998,81.66945035460992,65.0,24639.09923537234,40.0,3205.11,15162.52260638298,2014-11-01,P039 - P18 Rural Road Repairs,2014-11-01,2015-03-01
88,Clean & Trim Table Drains,141.0,m3,53447.8921875,379.0630651595745,141.0,11515.392499999998,81.66945035460992,65.0,24639.09923537234,55.0,4552.23,20848.468583776597,2014-12-01,P039 - P18 Rural Road Repairs,2014-11-01,2015-03-01
88,Clean & Trim Table Drains,141.0,m3,53447.8921875,379.0630651595745,141.0,11515.392499999998,81.66945035460992,65.0,24639.09923537234,65.0,5169.719999999999,24639.09923537234,2015-01-01,P039 - P18 Rural Road Repairs,2014-11-01,2015-03-01
88,Clean & Trim Table Drains,141.0,m3,53447.8921875,379.0630651595745,141.0,11515.392499999998,81.66945035460992,141.0,53447.8921875,141.0,11435.392499999998,53447.8921875,2015-02-01,P039 - P18 Rural Road Repairs,2014-11-01,2015-03-01
88,Clean & Trim Table Drains,141.0,m3,53447.8921875,379.0630651595745,141.0,11515.392499999998,81.66945035460992,141.0,53447.8921875,141.0,11515.392499999998,53447.8921875,2015-03-01,P039 - P18 Rural Road Repairs,2014-11-01,2015-03-01
141,Traffic Controllers,2442.0,hr   ,117220.26700172765,48.001747338954814,1473.0,82094.65999999999,55.73296673455532,80.0,3840.1397871163854,50.0,4305.04,3978.9635777911626,2014-09-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-03-01
141,Traffic Controllers,2442.0,hr   ,117220.26700172765,48.001747338954814,1473.0,82094.65999999999,55.73296673455532,485.0,23280.847459393084,290.0,18893.749999999996,23077.988751188746,2014-10-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-03-01
141,Traffic Controllers,2442.0,hr   ,117220.26700172765,48.001747338954814,1473.0,82094.65999999999,55.73296673455532,1225.0,58802.140490219645,736.0,43252.38,58570.34386508591,2014-11-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-03-01
141,Traffic Controllers,2442.0,hr   ,117220.26700172765,48.001747338954814,1473.0,82094.65999999999,55.73296673455532,1475.0,70802.57732495836,884.0,51499.549999999996,70348.07605534776,2014-12-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-03-01
141,Traffic Controllers,2442.0,hr   ,117220.26700172765,48.001747338954814,1473.0,82094.65999999999,55.73296673455532,1860.0,89283.25005045596,1114.0,63826.719999999994,88651.3085131871,2015-01-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-03-01
141,Traffic Controllers,2442.0,hr   ,117220.26700172765,48.001747338954814,1473.0,82094.65999999999,55.73296673455532,2280.0,109443.98393281698,1368.0,76966.20999999999,108864.4434883662,2015-02-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-03-01
141,Traffic Controllers,2442.0,hr   ,117220.26700172765,48.001747338954814,1473.0,82094.65999999999,55.73296673455532,2442.0,117220.26700172765,1473.0,82094.65999999999,117220.26700172765,2015-03-01,P039 - P18 Rural Road Repairs,2014-09-01,2015-03-01
