Portfolio WBS,Description,Quantity,UOM,BAC,BAC Rate,Final Qty (AQ),Final Cost (AC),Final Rate,PQ,PV,AQ,AC,EV,Date,Project Name,Start,End
31,Strip Topsoil to Stockpile,1151.0,m3,9869.825,8.575000000000001,1151.0,17447.0,15.158123370981755,1151.0,9869.825,1151.0,17446.664999999997,9869.825,2011-11-01,P018 - P01 Airport Carpark,2011-04-01,2011-08-01
32,Disposal offsite - topsoil,27.0,m3,353.025,13.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01,P018 - P01 Airport Carpark,2011-05-01,2011-08-01
32,Disposal offsite - topsoil,27.0,m3,353.025,13.075,0.0,0.0,0.0,27.0,353.025,0.0,0.0,0.0,2011-05-01,P018 - P01 Airport Carpark,2011-05-01,2011-08-01
32,Disposal offsite - topsoil,27.0,m3,353.025,13.075,0.0,0.0,0.0,27.0,353.025,0.0,0.0,0.0,2011-06-01,P018 - P01 Airport Carpark,2011-05-01,2011-08-01
32,Disposal offsite - topsoil,27.0,m3,353.025,13.075,0.0,0.0,0.0,27.0,353.025,0.0,0.0,0.0,2011-07-01,P018 - P01 Airport Carpark,2011-05-01,2011-08-01
32,Disposal offsite - topsoil,27.0,m3,353.025,13.075,0.0,0.0,0.0,27.0,353.025,0.0,0.0,353.025,2011-08-01,P018 - P01 Airport Carpark,2011-05-01,2011-08-01
32,Disposal offsite - topsoil,27.0,m3,353.025,13.075,0.0,0.0,0.0,27.0,353.025,0.0,0.0,353.025,2011-09-01,P018 - P01 Airport Carpark,2011-05-01,2011-08-01
32,Disposal offsite - topsoil,27.0,m3,353.025,13.075,0.0,0.0,0.0,27.0,353.025,0.0,0.0,353.025,2011-10-01,P018 - P01 Airport Carpark,2011-05-01,2011-08-01
32,Disposal offsite - topsoil,27.0,m3,353.025,13.075,0.0,0.0,0.0,27.0,353.025,0.0,0.0,353.025,2011-11-01,P018 - P01 Airport Carpark,2011-05-01,2011-08-01
33,Re-spread topsoil,389.0,m3,5539.36,14.239999999999998,389.0,14500.0,37.275064267352185,0.0,0.0,0.0,0.0,0.0,2011-04-01,P018 - P01 Airport Carpark,2011-08-01,2011-10-01
33,Re-spread topsoil,389.0,m3,5539.36,14.239999999999998,389.0,14500.0,37.275064267352185,0.0,0.0,0.0,0.0,0.0,2011-05-01,P018 - P01 Airport Carpark,2011-08-01,2011-10-01
33,Re-spread topsoil,389.0,m3,5539.36,14.239999999999998,389.0,14500.0,37.275064267352185,0.0,0.0,0.0,0.0,0.0,2011-06-01,P018 - P01 Airport Carpark,2011-08-01,2011-10-01
33,Re-spread topsoil,389.0,m3,5539.36,14.239999999999998,389.0,14500.0,37.275064267352185,0.0,0.0,0.0,0.0,0.0,2011-07-01,P018 - P01 Airport Carpark,2011-08-01,2011-10-01
33,Re-spread topsoil,389.0,m3,5539.36,14.239999999999998,389.0,14500.0,37.275064267352185,0.0,0.0,100.0,4051.7299999999996,1423.9999999999998,2011-08-01,P018 - P01 Airport Carpark,2011-08-01,2011-10-01
33,Re-spread topsoil,389.0,m3,5539.36,14.239999999999998,389.0,14500.0,37.275064267352185,389.0,5539.36,325.0,12235.91,4628.0,2011-09-01,P018 - P01 Airport Carpark,2011-08-01,2011-10-01
33,Re-spread topsoil,389.0,m3,5539.36,14.239999999999998,389.0,14500.0,37.275064267352185,389.0,5539.36,389.0,14500.110000000004,5539.36,2011-10-01,P018 - P01 Airport Carpark,2011-08-01,2011-10-01
33,Re-spread topsoil,389.0,m3,5539.36,14.239999999999998,389.0,14500.0,37.275064267352185,389.0,5539.36,389.0,14500.110000000004,5539.36,2011-11-01,P018 - P01 Airport Carpark,2011-08-01,2011-10-01
41,Demolition works,1.0,item,29059.425016931356,29059.425016931356,1.0,13911.0,13911.0,0.0,0.0,0.0,0.0,0.0,2011-04-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
41,Demolition works,1.0,item,29059.425016931356,29059.425016931356,1.0,13911.0,13911.0,0.0,0.0,0.0,0.0,0.0,2011-05-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
41,Demolition works,1.0,item,29059.425016931356,29059.425016931356,1.0,13911.0,13911.0,0.25,7264.856254232839,0.0,0.0,0.0,2011-06-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
41,Demolition works,1.0,item,29059.425016931356,29059.425016931356,1.0,13911.0,13911.0,0.5,14529.712508465678,0.6,8267.735,17435.655010158815,2011-07-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
41,Demolition works,1.0,item,29059.425016931356,29059.425016931356,1.0,13911.0,13911.0,0.75,21794.568762698516,0.65,9050.675000000001,18888.626261005382,2011-08-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
41,Demolition works,1.0,item,29059.425016931356,29059.425016931356,1.0,13911.0,13911.0,1.0,29059.425016931356,1.0,13910.675000000001,29059.425016931356,2011-09-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
41,Demolition works,1.0,item,29059.425016931356,29059.425016931356,1.0,13911.0,13911.0,1.0,29059.425016931356,1.0,13910.675000000001,29059.425016931356,2011-10-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
41,Demolition works,1.0,item,29059.425016931356,29059.425016931356,1.0,13911.0,13911.0,1.0,29059.425016931356,1.0,13910.675000000001,29059.425016931356,2011-11-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
51,Cut to Fill,2848.0,m3,20085.73113573113,7.052574134737054,2848.0,49136.0,17.252808988764045,0.0,0.0,0.0,0.0,0.0,2011-04-01,P018 - P01 Airport Carpark,2011-05-01,2011-09-01
51,Cut to Fill,2848.0,m3,20085.73113573113,7.052574134737054,2848.0,49136.0,17.252808988764045,0.0,0.0,200.0,2823.8999999999996,1410.514826947411,2011-05-01,P018 - P01 Airport Carpark,2011-05-01,2011-09-01
51,Cut to Fill,2848.0,m3,20085.73113573113,7.052574134737054,2848.0,49136.0,17.252808988764045,0.0,0.0,200.0,2823.8999999999996,1410.514826947411,2011-06-01,P018 - P01 Airport Carpark,2011-05-01,2011-09-01
51,Cut to Fill,2848.0,m3,20085.73113573113,7.052574134737054,2848.0,49136.0,17.252808988764045,1400.0,9873.603788631875,1100.0,19971.644999999997,7757.83154821076,2011-07-01,P018 - P01 Airport Carpark,2011-05-01,2011-09-01
51,Cut to Fill,2848.0,m3,20085.73113573113,7.052574134737054,2848.0,49136.0,17.252808988764045,2848.0,20085.73113573113,2100.0,36896.174999999996,14810.405682947814,2011-08-01,P018 - P01 Airport Carpark,2011-05-01,2011-09-01
51,Cut to Fill,2848.0,m3,20085.73113573113,7.052574134737054,2848.0,49136.0,17.252808988764045,2848.0,20085.73113573113,2848.0,49136.34899999999,20085.73113573113,2011-09-01,P018 - P01 Airport Carpark,2011-05-01,2011-09-01
51,Cut to Fill,2848.0,m3,20085.73113573113,7.052574134737054,2848.0,49136.0,17.252808988764045,2848.0,20085.73113573113,2848.0,49136.34899999999,20085.73113573113,2011-10-01,P018 - P01 Airport Carpark,2011-05-01,2011-09-01
51,Cut to Fill,2848.0,m3,20085.73113573113,7.052574134737054,2848.0,49136.0,17.252808988764045,2848.0,20085.73113573113,2848.0,49136.34899999999,20085.73113573113,2011-11-01,P018 - P01 Airport Carpark,2011-05-01,2011-09-01
52,Stockpile to Fill,7508.0,m3,94981.43793034379,12.650697646556178,7508.0,164871.0,21.959376664890783,0.0,0.0,0.0,0.0,0.0,2011-04-01,P018 - P01 Airport Carpark,2011-05-01,2011-08-01
52,Stockpile to Fill,7508.0,m3,94981.43793034379,12.650697646556178,7508.0,164871.0,21.959376664890783,1000.0,12650.697646556178,0.0,1484.0,0.0,2011-05-01,P018 - P01 Airport Carpark,2011-05-01,2011-08-01
52,Stockpile to Fill,7508.0,m3,94981.43793034379,12.650697646556178,7508.0,164871.0,21.959376664890783,5000.0,63253.488232780895,3500.0,87840.84500000003,44277.441762946626,2011-06-01,P018 - P01 Airport Carpark,2011-05-01,2011-08-01
52,Stockpile to Fill,7508.0,m3,94981.43793034379,12.650697646556178,7508.0,164871.0,21.959376664890783,6000.0,75904.18587933708,5900.0,130649.97000000002,74639.11611468146,2011-07-01,P018 - P01 Airport Carpark,2011-05-01,2011-08-01
52,Stockpile to Fill,7508.0,m3,94981.43793034379,12.650697646556178,7508.0,164871.0,21.959376664890783,7508.0,94981.43793034379,7508.0,164870.9399999999,94981.43793034379,2011-08-01,P018 - P01 Airport Carpark,2011-05-01,2011-08-01
52,Stockpile to Fill,7508.0,m3,94981.43793034379,12.650697646556178,7508.0,164871.0,21.959376664890783,7508.0,94981.43793034379,7508.0,164870.9399999999,94981.43793034379,2011-09-01,P018 - P01 Airport Carpark,2011-05-01,2011-08-01
52,Stockpile to Fill,7508.0,m3,94981.43793034379,12.650697646556178,7508.0,164871.0,21.959376664890783,7508.0,94981.43793034379,7508.0,164870.9399999999,94981.43793034379,2011-10-01,P018 - P01 Airport Carpark,2011-05-01,2011-08-01
52,Stockpile to Fill,7508.0,m3,94981.43793034379,12.650697646556178,7508.0,164871.0,21.959376664890783,7508.0,94981.43793034379,7508.0,164870.9399999999,94981.43793034379,2011-11-01,P018 - P01 Airport Carpark,2011-05-01,2011-08-01
53,Cut to Spoil,2052.0,m3,33153.15833333333,16.15650990903184,2052.0,11630.0,5.667641325536063,0.0,0.0,0.0,0.0,0.0,2011-04-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
53,Cut to Spoil,2052.0,m3,33153.15833333333,16.15650990903184,2052.0,11630.0,5.667641325536063,0.0,0.0,0.0,0.0,0.0,2011-05-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
53,Cut to Spoil,2052.0,m3,33153.15833333333,16.15650990903184,2052.0,11630.0,5.667641325536063,500.0,8078.25495451592,10.0,317.56,161.56509909031837,2011-06-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
53,Cut to Spoil,2052.0,m3,33153.15833333333,16.15650990903184,2052.0,11630.0,5.667641325536063,1500.0,24234.76486354776,0.0,317.56,0.0,2011-07-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
53,Cut to Spoil,2052.0,m3,33153.15833333333,16.15650990903184,2052.0,11630.0,5.667641325536063,2052.0,33153.15833333333,645.0,3858.56,10420.948891325535,2011-08-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
53,Cut to Spoil,2052.0,m3,33153.15833333333,16.15650990903184,2052.0,11630.0,5.667641325536063,2052.0,33153.15833333333,2052.0,11630.28,33153.15833333333,2011-09-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
53,Cut to Spoil,2052.0,m3,33153.15833333333,16.15650990903184,2052.0,11630.0,5.667641325536063,2052.0,33153.15833333333,2052.0,11630.28,33153.15833333333,2011-10-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
53,Cut to Spoil,2052.0,m3,33153.15833333333,16.15650990903184,2052.0,11630.0,5.667641325536063,2052.0,33153.15833333333,2052.0,11630.28,33153.15833333333,2011-11-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
57,Remove & Replace unsuitable,473.0,m3,27999.423164154894,59.19539781005263,473.0,29372.0,62.09725158562368,0.0,0.0,0.0,0.0,0.0,2011-04-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
57,Remove & Replace unsuitable,473.0,m3,27999.423164154894,59.19539781005263,473.0,29372.0,62.09725158562368,0.0,0.0,0.0,0.0,0.0,2011-05-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
57,Remove & Replace unsuitable,473.0,m3,27999.423164154894,59.19539781005263,473.0,29372.0,62.09725158562368,200.0,11839.079562010527,90.0,8333.54,5327.585802904737,2011-06-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
57,Remove & Replace unsuitable,473.0,m3,27999.423164154894,59.19539781005263,473.0,29372.0,62.09725158562368,473.0,27999.423164154894,330.0,29372.455,19534.48127731737,2011-07-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
57,Remove & Replace unsuitable,473.0,m3,27999.423164154894,59.19539781005263,473.0,29372.0,62.09725158562368,473.0,27999.423164154894,460.0,40753.904999999984,27229.88299262421,2011-08-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
57,Remove & Replace unsuitable,473.0,m3,27999.423164154894,59.19539781005263,473.0,29372.0,62.09725158562368,473.0,27999.423164154894,473.0,41783.65999999998,27999.423164154894,2011-09-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
57,Remove & Replace unsuitable,473.0,m3,27999.423164154894,59.19539781005263,473.0,29372.0,62.09725158562368,473.0,27999.423164154894,473.0,41783.65999999998,27999.423164154894,2011-10-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
57,Remove & Replace unsuitable,473.0,m3,27999.423164154894,59.19539781005263,473.0,29372.0,62.09725158562368,473.0,27999.423164154894,473.0,41783.65999999998,27999.423164154894,2011-11-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01
61,Subgrade Preparation,22003.0,m2,44898.20126984126,2.040549073755454,22003.0,6723.0,0.3055492432850066,0.0,0.0,0.0,0.0,0.0,2011-04-01,P018 - P01 Airport Carpark,2011-05-01,2011-09-01
61,Subgrade Preparation,22003.0,m2,44898.20126984126,2.040549073755454,22003.0,6723.0,0.3055492432850066,2500.0,5101.372684388635,6000.0,2730.24,12243.294442532726,2011-05-01,P018 - P01 Airport Carpark,2011-05-01,2011-09-01
61,Subgrade Preparation,22003.0,m2,44898.20126984126,2.040549073755454,22003.0,6723.0,0.3055492432850066,6000.0,12243.294442532724,15000.0,4354.0599999999995,30608.236106331813,2011-06-01,P018 - P01 Airport Carpark,2011-05-01,2011-09-01
61,Subgrade Preparation,22003.0,m2,44898.20126984126,2.040549073755454,22003.0,6723.0,0.3055492432850066,12500.0,25506.863421943177,14500.0,4354.0599999999995,29587.961569454084,2011-07-01,P018 - P01 Airport Carpark,2011-05-01,2011-09-01
61,Subgrade Preparation,22003.0,m2,44898.20126984126,2.040549073755454,22003.0,6723.0,0.3055492432850066,22003.0,44898.20126984126,21000.0,6279.919999999998,42851.53054886454,2011-08-01,P018 - P01 Airport Carpark,2011-05-01,2011-09-01
61,Subgrade Preparation,22003.0,m2,44898.20126984126,2.040549073755454,22003.0,6723.0,0.3055492432850066,22003.0,44898.20126984126,22003.0,6722.7199999999975,44898.20126984126,2011-09-01,P018 - P01 Airport Carpark,2011-05-01,2011-09-01
61,Subgrade Preparation,22003.0,m2,44898.20126984126,2.040549073755454,22003.0,6723.0,0.3055492432850066,22003.0,44898.20126984126,22003.0,6722.7199999999975,44898.20126984126,2011-10-01,P018 - P01 Airport Carpark,2011-05-01,2011-09-01
61,Subgrade Preparation,22003.0,m2,44898.20126984126,2.040549073755454,22003.0,6723.0,0.3055492432850066,22003.0,44898.20126984126,22003.0,6722.7199999999975,44898.20126984126,2011-11-01,P018 - P01 Airport Carpark,2011-05-01,2011-09-01
62,Place & Compact Gravel,7995.0,tonne,40636.323092648294,5.082717084759011,5536.0,91849.0,16.591221098265898,0.0,0.0,0.0,0.0,0.0,2011-04-01,P018 - P01 Airport Carpark,2011-06-01,2011-10-01
62,Place & Compact Gravel,7995.0,tonne,40636.323092648294,5.082717084759011,5536.0,91849.0,16.591221098265898,0.0,0.0,0.0,0.0,0.0,2011-05-01,P018 - P01 Airport Carpark,2011-06-01,2011-10-01
62,Place & Compact Gravel,7995.0,tonne,40636.323092648294,5.082717084759011,5536.0,91849.0,16.591221098265898,2500.0,12706.792711897528,275.0,4650.180000000001,2018.603477326279,2011-06-01,P018 - P01 Airport Carpark,2011-06-01,2011-10-01
62,Place & Compact Gravel,7995.0,tonne,40636.323092648294,5.082717084759011,5536.0,91849.0,16.591221098265898,4000.0,20330.868339036046,1036.0,17611.695000000003,7604.6298273091825,2011-07-01,P018 - P01 Airport Carpark,2011-06-01,2011-10-01
